id,Top 1,Top 2,Top 3,Top 4,Top 5,Top 6,Top 7,Top 8,Top 9,Top 10,Top 11,Top 12,Top 13,Top 14,Top 15,Top 16,Top 17,Top 18,Top 19,Top 20
8564,6403999000,4205001900,6405100000,4115200000,4205002900,4115100000,6403992000,6403919000,6403991000,6403599000,6404200000,6403510000,6403591000,4205001100,6403912000,4205002100,6403190000,6403913000,6403911000,6403400000
8565,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8566,9403609090,9403209000,9403201000,9403700000,9403309000,9403100000,9403501000,9403409000,9403301000,9403609020,9403509000,9403609010,9403601000,9403609030,9403401000,9403990000,9403890000,9403830000,9403820000,9403910000
8567,9605000000,8308909000,8308904000,8308902000,8308200000,8308101000,8308102000,8302491000,8703102000,4013101000,4011109000,8703900000,8703109000,8703321020,8703802000,8703702000,8703241020,8703249020,8703318000,8703602000
8568,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8569,4820100000,4820200000,4820900000,4820300000,4820500000,4820400000,4903000000,4901999000,4901991000,4901109000,5901100000,4901919000,5204190000,4901101000,4905209000,5204110000,5204200000,4901911000,4905201000,5207900000
8570,8523802010,8523592010,8523491010,8523499010,8523292010,8523512010,8473303000,8473309010,8604009000,8604004000,9027100000,9027909091,9027891000,2918301000,2918991000,9102299000,9102291000,2101129090,902790909,9027909099
8571,8422200000,8301401010,8422902000,8422409010,8422409090,8422909000,8422404000,8301401090,8301409000,8433590000,8422409030,8422409020,8433520000,8431430000,8301200000,8301300000,8433510000,8422901000,8422110000,8433530000
8572,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8574,8509809000,8479901020,8479899020,7321890000,8509801000,8509803000,8509802000,8424899000,7321810000,8509804000,847989909,8479899099,8479892090,8479891090,8424820000,8424891000,8479899091,9031499000,9031494090,8479909040
8575,8528711000,8521909000,8528491090,8528719000,8528690000,8528729000,8528592090,8528591090,8528529000,8528492090,8528712090,8528730000,8525892000,8528712020,8528722000,8525502000,8525899000,8528726000,8528491010,8528592010
8576,9616200000,5204190000,5204110000,5204200000,3307200000,3307909000,3304991000,3307901000,3307904000,9029102000,9029101000,2403191000,2403911000,2403110000,3006922010,2401109000,2403991000,2403199000,3307903000,5207900000
8578,3006922090,3006923000,3006924000,3006925000,3006921090,3006922031,3006922032,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,8807909000,8704909090,3006600000,8704901020,8704901010,8901901000,3006402000
8579,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8579,9406909000,9406200000,9406100000,9406901000,9406903000,9406902000,6904100000,7016901000,8457200000,8479109000,8479909010,5702390000,5702990000,5702490000,5702920000,5702420000,5702320000,5702410000,5702310000,5702910000
8580,8422200000,8301401010,8422902000,8422409010,8422409090,8422909000,8422404000,8301401090,8301409000,8433590000,8422409030,8422409020,8433520000,8431430000,8301200000,8301300000,8433510000,8422901000,8422110000,8433530000
8581,9616200000,5204190000,5204110000,5204200000,3307200000,3307909000,3304991000,3307901000,3307904000,9029102000,9029101000,2403191000,2403911000,2403110000,3006922010,2401109000,2403991000,2403199000,3307903000,5207900000
8582,2106901090,2106909099,210690909,2106903019,2106903029,1806902920,180690211,210690902,1806903010,2106909030,1806902290,1806902199,180690219,1806902119,180690299,1806909090,1806903099,180690309,1806902999,2106909050
8583,8419899050,8419899010,8419899020,8419899040,8419899030,8419899090,8419899080,8419891000,8419899070,8419899060,8419810000,8419909030,8419909020,8419600000,8438101000,8422409010,8422404000,8422409090,8422902000,8438109000
8584,8549999000,8549399000,8549392000,8549391000,8543702020,8549319000,8549312000,8549311000,8535902000,8549992000,2716000000,8536300000,8549919000,8546909000,8548001000,8543901000,8509809000,8535909000,8479899020,8487909090
8585,5705000000,5701900000,5703900000,5704900000,5702200000,5701100000,5703100000,5704100000,4016910000,5904100000,5704200000,5703390000,5703290000,7013990000,5904900000,5703210000,5703310000,7013910000,5702500000,6304990000
8586,8549999000,8549399000,8549392000,8549391000,8549319000,8549312000,8543702020,8549311000,8535902000,8549992000,2716000000,8536300000,8549919000,8546909000,8548001000,8543901000,8535909000,8487909090,8549219000,8535901000
8588,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8589,8542900000,8542321090,8549999000,9403990000,8542392000,8542393000,8542391000,8542394000,8549399000,8542321030,9403910000,8549392000,8708303000,8542332000,8542322000,8542333000,8542323000,8542331000,8543901000,8549391000
8590,8509809000,8479901020,8479899020,7321890000,8509801000,8509803000,8509802000,8424899000,7321810000,8509804000,847989909,8479899099,8479892090,8479891090,8424820000,8424891000,8479899091,9031499000,9031494090,8479909040
8591,3304991000,6704209000,6704201000,6704202000,6704205000,3304999000,501000000,3304993000,3304919000,3304992000,6704900000,3304911000,3304209000,3304109000,3304101000,3304309000,6703001000,3304912000,3304301000,3304201000
8592,3915909090,3921199090,3915905000,3915909030,3915909010,3915904000,3921191090,3921194090,3921193090,3921192090,3915903000,3920999090,3920920000,3915902000,3915901000,3920991000,3920930000,3921199020,3920940000,3921194010
8593,8443140000,8443150000,8443191000,8443130000,8443160000,8443170000,8443110000,8443199000,8443192000,8443120000,8443919000,8443911090,8443911010,8443911020,8443999000,8443994090,8443994030,8443991000,8443994020,8443994010
8594,2915702010,2915702080,2915310000,3823709010,2915391000,2915702090,3204901010,2915701000,2915702070,2915702040,2915702030,2915702060,2915702020,2915702050,2915393000,2915399000,2915339000,2915320000,2915130000,3204200000
8595,8441400000,4706100000,8441900000,8441809000,8441801000,4823700000,4706200000,4701001000,8441100000,8439303000,4707200000,8439201000,4812000000,8439209000,8439309000,8439202000,8439100000,4823200000,4822900000,8439910000
8596,3006922090,3006924000,3006923000,3006925000,3006922031,3006922032,3006921090,300692203,3006922020,3006922010,3006500000,3006921010,3006910000,3006600000,8807909000,6912002000,7017900000,1905909010,8704909090,3006402000
8597,6912002000,5204190000,5204110000,5204200000,9403401000,6911900000,9403409000,6302400000,9603290000,9603210000,7418109030,6302510000,6302310000,6302210000,6302910000,7418109010,7615109030,9403609020,7615109020,6302390000
8600,8523802010,8523592010,8523499010,8523491010,8523292010,8523512010,5204190000,5204110000,5204200000,8471509000,8473303000,8471501000,8471502000,8473309010,5207900000,8471602000,8471603000,5106209000,8471601090,5207100000
8602,8704909090,8517694000,8517629030,8517623020,8517622040,8517621020,8517693000,8517629020,8517623010,8517622030,8517621010,8517610000,8517629010,8609003000,8704901020,8609004000,8609002000,8704901010,8609001000,8523512090
8603,8542900000,8549999000,8542321090,8549399000,8542392000,8542393000,9403990000,8542391000,8542394000,8549392000,8542321030,8549391000,8543901000,8549319000,9403910000,8542332000,8542322000,8542333000,8542323000,8542331000
8604,5705000000,5701900000,5703900000,5704900000,5702200000,5701100000,5703100000,5704100000,4016910000,5904100000,5704200000,5703390000,5703290000,7013990000,5904900000,5703210000,5703310000,7013910000,5702500000,6304990000
8605,8416101000,8416103000,8416102000,2701209000,2701129090,2701202000,2701122000,2701201000,8416909000,5204190000,2701121000,5204110000,8416201000,5204200000,2701190000,8416901000,8401300000,2701110000,2701129010,4401110000
8606,3915909090,3921199090,3915905000,3915909030,3915909010,3915904000,3921193090,3921191090,3921194090,3921192090,3915903000,3920999090,3920920000,3915902000,3915901000,3920991000,3920930000,3921199020,3920940000,3921194010
8607,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8608,7113209000,7113201000,7113203000,7113202000,7115901090,7115909090,8311101000,8311201000,7114200000,8311109000,8311901000,8311209000,8311909000,7115909020,7115909010,8311301000,7117199000,7112919000,7112929000,7112911000
8609,2106901090,2106909099,210690909,2106903019,2106903029,1806902920,180690211,210690902,1806903010,2106909030,1806902290,1806902199,180690219,1806902119,180690299,1806909090,1806903099,180690309,1806902999,2106909050
8610,7005297010,7005295010,7005292091,7005299010,7005294010,7005296010,7005298010,7005291091,7005293010,7005291092,7005296020,7005293020,7005294020,7005292092,7005297020,7005295020,7005298020,7005299020,7015901000,7005295090
8611,4911911000,4906001000,4905900000,4905209000,4906009000,4906002000,4905201000,9402101000,9402908000,9402909000,9402901000,8604009000,9402109090,9022211090,9022211020,9022211030,9022212000,8604004000,9402109010,9022199000
8612,8439202000,8439209000,8449001000,8439201000,8478100000,8439302000,8449002000,8449009000,8477800000,8439100000,8441202000,8439309000,8441809000,8453200000,8439910000,8439990000,8439301000,8453800000,8441201000,8478900000
8613,2617909000,2616100000,2616901000,2617901000,2616902000,2617902000,2617904000,2617100000,7115901090,7115909090,7113209000,7113201000,7113203000,7113202000,2613900000,2614009000,2603000000,2606000000,2604000000,2611009000
8614,7113209000,7113201000,7113203000,7113202000,7115901090,7115909090,8311101000,8311201000,7114200000,8311109000,8311901000,8311209000,8311909000,7115909020,7115909010,8311301000,7117199000,7112919000,7112929000,7112911000
8615,3006922090,3006924000,3006923000,3006925000,3006922031,3006922032,300692203,3006922020,3006921090,3824992210,2939801010,3006922010,382499905,3824998000,3006600000,2936230000,2936250000,2936260000,2936220000,2936293000
8616,9508300000,9508260000,9508290000,9508210000,9508230000,9508220000,9508240000,9508250000,9508400000,9508100000,9506990000,8903999000,6402190000,8903939000,9506409000,8465109000,8903991000,6403190000,8465101000,9506403000
8617,8443140000,8443150000,8443191000,8443130000,8443160000,8443170000,8443110000,8443199000,8443192000,8443120000,8443911090,8443919000,8443911010,8443911020,8443994090,8443999000,8443994030,8443991000,8443994020,8443994010
8618,9403609090,9403209000,9403700000,9403201000,9403309000,9403100000,9403409000,9403609020,9403301000,9403509000,9403609010,9403601000,9403609030,9403501000,9403401000,9403990000,9403890000,9403830000,9403820000,9403910000
8619,9616200000,5204190000,5204110000,5204200000,3307200000,3307909000,3304991000,3307901000,3307904000,9029102000,9029101000,2403191000,2403911000,2403110000,3006922010,2401109000,2403991000,2403199000,3307903000,5207900000
8620,4115200000,4205001900,4205002900,6405100000,6403999000,4115100000,4203400000,6403919000,6403992000,6403599000,6403991000,4205001100,4203109090,4203103090,4203101090,6404200000,4205002100,6403510000,6403591000,6403912000
8621,4203400000,4303101900,4303102990,6217900000,6217100000,4303101300,4303101100,4303102600,4303102100,4303101600,4303102920,4303101200,4303102200,4303900000,6117900000,6117800000,4203109090,4203103090,4203101090,4015902000
8622,9402101000,9402908000,9402909000,9022211090,9022211020,9022211030,9022212000,9402901000,3006101010,9402109090,9022199000,9022141090,9022191000,9022141020,9022141030,9022192000,9022142000,9022130000,9022120000,3006102000
8623,8419899050,8419899010,8419899020,8419899030,8419899040,8419899090,8419810000,8419899080,8419891000,8419899070,8419899060,8419909020,8419909030,8419600000,8419909090,8419200000,8419909040,8419390000,2813900000,8419509000
8624,5306102000,8486102000,5403390000,5403339000,5206250000,5206140000,5206130000,5206150000,5403331000,5206129000,101211000,7220901090,7220909000,7226999000,5206239000,5206229000,5206249000,5206121000,511991000,5516340000
8625,8542900000,8542321090,8549999000,9403990000,8542392000,8542393000,8542391000,8542394000,8549399000,8542321030,9403910000,8549392000,8708303000,8542332000,8542322000,8542333000,8542323000,8542331000,8543901000,8549391000
8626,7005297010,7005295010,7005292091,7005299010,7005294010,7005296010,7005298010,7005291091,7005293010,7005291092,7005296020,7005293020,7005294020,7005292092,7005297020,7005295020,7005298020,7005299020,7015901000,7005295090
8627,2915702010,2915702080,2915310000,3823709010,2915391000,2915702090,3204901010,2915701000,2915702070,2915702040,2915702030,2915702060,2915702020,2915702050,2915393000,2915339000,2915399000,2915320000,2915130000,3204200000
8628,3825690000,3824992210,3825610000,3824992290,3824992900,3824993990,3824999090,3824999051,3824994200,3824995100,3824996300,3824999010,3824996500,3824997200,3824600000,3824999052,3824994300,3824991000,3824997400,3824997300
8629,4203109090,4203103090,4203101090,4303102990,4303101900,6205200000,4203400000,4203103070,4203103050,4203102000,4203109010,4203101010,4203103010,4303101300,6205900000,4303102600,4303102100,4303101600,4303101100,4303102920
8630,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8631,6810910000,4906009000,4906002000,4906001000,5911900000,8604009000,8604004000,6909190000,6909110000,6909120000,5911200000,5911100000,5911400000,6306290000,6306220000,8479509000,8479502000,7102290000,6909900000,8479501000
8632,3915909090,3921199090,3915905000,3915902000,3915901000,3915909030,3915909010,3915904000,3921191090,3921194090,3921193090,3921192090,3915903000,3920999090,3920920000,3920991000,3920930000,3921199020,3920940000,3921194010
8633,8430390000,8430310000,8422409010,8422404000,8438101000,8422902000,8422409090,8422409030,8422409020,8422200000,8422909000,8433520000,8431430000,8433590000,8438109000,8422304000,4011809090,4011801090,8440109000,8431491000
